contextID,citationID,CONTENTS,LABELS
20813217,19603843,"ing problem. The algorithm also gives a constructive proof for the dual integrality. 1 Introduction As a common generalization of the matching and matroid intersection problems, Cunningham and Geelen =-=[1]-=- introduced the notion of path-matching in undirected graphs. In [1], they showed a minmax formula, a totally dual integral polyhedral description, and polynomial-time solvability of the path-matching",UNK_UNK
65028745,66263821,"5) (vi) Set k ? k + 1 and repeat the procedure starting with (ii). 10According to the stopping rule (3.14) for the inner iteration, this method belongs to the general class of inexact Newton methods =-=[25]-=-. Besides this stopping rule, the difference between the inner iteration and the CG algorithm above is, that the gradient of the objective functional ?J1 is replaced by ?2 - the solution of a differen",UNK_UNK
11912119,11157314,"ter allocation algorithms have been invented that achieve either a good running time performance [8, 6, 10, 2], possibly at the expense of increased allocation time, or a reduction in allocation time =-=[13, 16]-=- at the expense of performance. Two register allocation algorithms that differ in these seemingly mutually exclusive goals are graph coloring and linear scan. Graph coloring is an aggressive technique",UNK_UNK
171684800,196039741,"ptimal Path (MCOP) selection problem, which is shown to be NP-Complete [8]. In the literature, several approximation algorithms have been proposed to solve the MCOP selection problem [8], [24], [25], =-=[26]-=-. In this section, we first analyze some of those algorithms and then propose an efficient Heuristic algorithm for Optimal Social Trust Path selection. A. Existing Algorithms In an earlier work, Korkm",UNK_UNK
156689206,176079998,"hesis problems discussed below. Notions similar to synchronous composition called prioritized synchronization for composition of SM's in [6] and weave and blend operators for composition of traces in =-=[14, 15]-=- have been used for control of DEDS's. The computational complexity of the algorithm presented in [12] for constructing the minimally restrictive supervisor is quadratic [11] in the product of the num",UNK_UNK
45152613,45976355,roduction Since the early 1980s quantum computation has been under active development in several directions. This includes the development of efficient algorithms [1,UNK_UNK
129715488,147309300," requests from the clients are simulated to validate the accuracy of our estimation. 1000 requests are used in our experiment with the popularity of individual requests taken from a Zipf distribution =-=[13]-=-. To show the improvements achievable by the algorithm, we compare our proposed PAPA approach with the conventionally used cache algorithm for VoD services. In this case, the first frame of a GOP is t",UNK_UNK
16751616,15643574,"between d and a should be at most r. Since we do not want the detectors to match self points, the shortest allowable distance for a good detector 1 This approach is similar to the NS greedy algorithm =-=[14]-=-, but in a real-valued space. GPEM2003resubm.tex; 6/04/2003; 12:19; p.4sANOMALY DETECTION USING RNS 5 Real-Valued-Negative-Selection(r,?,t,k) r: radius of detection ?: adaptation rate t: once a detect",UNK_UNK
133081529,151431994,"er seems to be a novel combination due to the specifics of the GPU hardware. 2.2.1 Thomas algorithm The Thomas algorithm is the single-thread sequential algorithm which is described in every textbook =-=[17]-=-. It is simply a customisation of Gaussian elimination to the case in which the matrix is tridiagonal. If the tridiagonal system is represented as ajuj?1 + bjuj + cjuj+1 = dj , j = 0, 1, . . . , J?1 w",UNK_UNK
14502437,13515935,"place indicated by the algorithm explained in previous sections. We select the disfluency to be inserted (emm, uhh) from a list of them taking also into account its F0 values and the rules devised in =-=[8]-=-. By using the PSOLA features of the praat program [14] the duration of the syllables and the duration of filled pauses are adapted to the new situation. These modifications are done following conclus",UNK_UNK
124325196,140184319,"s to speed up SCC discovery and graph decomposition by propagating k source vertices in parallel, instead of just one randomly picked source as done by the min-label algorithm and existing algorithms =-=[9, 3, 2, 17]-=-. In this algorithm, each vertex v maintains two label sets Srcf (u) and Srcb(u). The algorithm is similar to the min-label algorithm, 1828 except that the min-label propagation operation is replaced ",UNK_UNK
12999305,12141516," constraint satisfaction, and biocomputing. The author's own interest arises from work that applies sequential sampling to the design efficient approximate algorithms data mining and machine learning =-=[3, 2, 5, 9, 10, 16, 17, 18]-=-. Algorithms for the Data Stream model are naturally anytime algorithms, although the strong requirement we place on their behavior (Equation (1)) has never been formulated explicitly in the Data Stre",UNK_UNK
9481775,8979821, [ A 4 = B 4 [ B 5 [ B 6 . Remark that the algorithm given in this section has some interesting connections with the algorithm for testing the equivalence of two finite automata as it is described in =-=[1]-=-. More details about this connections are given in [4]. 3. MAIN THEOREM Let t=(S; t) be an ordered labelled tree having two periodicities R 1 = (A 1 ; A 2 ; : : : ; A n ) and R 2 = (B 1 ; B 2 ; : : : ,UNK_UNK
101881270,110693943,"a simple standard scaling algorithm is applied to each of the problems for reasons of numerical stability and each problem is solved from the initial basis obtained using the crash procedure in CPLEX =-=[15]-=-. For each problem the density of each pivotal column a?q following FTRAN, of pip and pi? following BTRAN and of a?Tp and a? T ? following PRICE was determined, and the total number of each which was ",UNK_UNK
12706096,11873399,e is no known algorithm that can reliably transcribe the user,UNK_UNK
136239299,154952655,"on of neighbors localizes traffic well, and the ones in which it fails thereby creating the need for locality-biased neighbor selection. To do so we first need to understand the stratification effect =-=[21]-=- arising due to the unchoke algorithm [8] used by BitTorrent to combat free-riding. According to this algorithm, a node monitors the download rates from other peers and ",UNK_UNK
56755096,57453193,"tor assigned to that group. On the other hand, the recently proposed coherency identification technique using the K-means algorithm solves most of the problems associated with Van Oirsouw",UNK_UNK
189828470,221877412,f the proposed algorithm are compared with the best 5 niching methods in CEC 2013 Niching Methods Competition. Those algorithms includes: ,UNK_UNK
19865911,18675485,"order execution can be applied to a class of algorithms that allow the parallelization of common Linear Algebra operations. Previous work in this direction includes SYRK, CHOL, block LU, and block QR =-=[7, 8, 18]-=-. For those four factorizations, no algorithmic change is needed however, while CHOL and SYRK can be naturally ",UNK_UNK
113364970,126104996,"um a posteriori (MAP) probability model order selection algorithm for the problem posed in Section 1, assuming known ?2, {?2j }nj=1. Note that this model selection rule has been derived previously in =-=[1]-=-. In the remainder of the paper we will denote this specific model selection algorithm BOSS (Bayesian Order Selection Strategy). Using Bayes",UNK_UNK
57514933,58269466,"imated during learning. 3.3. Class Presence Potentials Class co-occurrences: As we do not have enough training data to estimate the co-occurrence of all pairs of labels, we use the Chow-Liu algorithm =-=[3]-=- to learn a tree-structure linking the zk. This algorithm is guaranteed to yield the best tree which explains the data statistics. Given the treestructure, we compute pairwise potentials between nodes",UNK_UNK
